"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20"
0.00241171902238018,0.000116457504325133,1.19446361862457e-06,0.00325155153420416,0.0237970387972141,0.0113518349436581,0.00309205504345501,0.0178565587154053,0.059330210367179,8.79995807231103e-06,0.00380234748954704,0.00118176602063754,0.0659982092385937,0.0880044606149451,0.264699945204022,0.00328529131516769,0.0644521059657547,0.00434560490532552,0.00579185418756367,0.377220994708931
0.0138293730060184,0.00158122762418593,0.00712527805914924,0.23190611589265,0.0165755643605127,0.0249710309370238,0.00837385911768606,0.00184091868428643,0.00072035540556669,2.1521019601542e-05,0.0152288986012031,0.188910990184869,5.6704318655739e-06,0.085058371508684,0.00591669212363957,0.0165551190712393,8.72431439586891e-10,0.038296596352663,0.000559326468074498,0.34252309027865
1.15236804419884e-05,0.200368406517978,0.0422793980033422,0.13897121800195,0.0113532285852029,4.94258216015038e-05,0.0601819466131577,0.0413442274296098,0.000760362625759115,0.01264700875838,0.000151872361463529,0.0155329068802676,0.0230850405396856,0.00751488022899622,0.0328640805507398,0.133193348122426,0.0025910447585162,0.0446662021830753,0.226984327124663,0.00544955121274228
9.79879584894113e-09,0.149872926802357,0.17073943625381,0.00110524223894688,0.122841392683606,0.0402207253439169,0.00703413503200818,0.102725612035972,0.000157946243148868,0.00155105409637672,1.38920388713604e-05,0.00314351415144596,0.0182271523161159,0.0433953656021221,0.0180349350779172,0.0324418148981865,0.000863912618696564,0.235249259457223,0.00260473470067809,0.0497769386098045
0.0425231782218307,0.00328237958746647,0.000101054907116602,0.0890385354591126,0.0523218706286492,0.336789365429505,0.000210276792461053,0.0130131287859278,0.00177760086692144,0.000931968623043719,4.02846457271641e-05,0.0158260424951829,2.27699399652601e-06,0.00353208477575503,0.426345328822893,0.00110874831735937,0.000714870944597595,1.24390523734329e-06,0.0116958362985184,0.000743923498698113
0.000687403277226745,0.00367719371856898,0.0300526614520127,0.015139302717575,0.0135308683920265,0.000551822440987452,0.135749093578653,0.00335442583937034,0.00775512590261837,9.40396892447496e-09,0.00627101240327815,0.0101930522644569,0.0295418889842512,3.84050308850349e-05,0.0240018445323995,0.336027361625791,0.16731110295521,0.21500296764231,0.000935037618608627,0.000179420219802043
0.0153012823501478,0.00625484925598359,0.0557620823610865,0.0838762910617523,1.35815750779901e-06,0.00454443341758237,0.0621903432701679,0.00649411003402253,0.198205497792412,0.109469081408574,0.116870374259272,0.00107900622514277,6.08657454546838e-08,0.0013135970312912,0.00683288181161481,0.0755306623256346,0.0201909496523865,0.00153672292770139,0.0108290047723343,0.22371741101964
0.332406661867101,0.0159797030932583,1.03781222535261e-08,0.0147706321946849,1.40399163284697e-05,0.00140447204032359,0.000170954753724952,0.0387790498617368,0.0269868527844793,0.0283527610104934,0.00319910138967232,1.99864735226291e-05,0.00105812187692248,0.0132115613612977,0.11449051337984,0.00312910122374651,0.0477097999438538,0.000122105548451833,0.341457983601236,0.0167365873012036
0.0356120665281337,0.00204556748578653,0.00271622319809603,0.0244455252767944,0.319634115302634,0.0676734488897768,0.277273569299326,0.000672140201633657,0.112120336016235,0.000870691128646407,0.000700289829817878,0.0828884133529211,2.06063446547235e-06,0.000166744615464218,0.0513255116508783,3.79454719465496e-06,2.27432449687867e-08,4.79447353934088e-05,0.0182180355716178,0.00358349899193928
0.0392559026192983,0.0173680788953682,0.299499601723706,0.0012798461808604,0.0242385408108316,0.00948647427347688,0.200663297661178,0.151279388363169,0.00231335505870337,0.00346845164713891,0.000212045157209194,0.00335026575155435,0.0994924193868348,0.0317800579017386,4.55852236958444e-05,0.0748677784343804,3.87536432377967e-06,0.00128230288070804,7.90688230568617e-06,0.0401048257835186
0.134107331938247,0.19683268984229,0.00193650201584339,0.015530587905652,0.0587160542058254,0.000100158235706552,0.000107376257369463,0.0874567881280255,0.191899062383371,0.0124666532153161,0.00389289031855933,0.151345096735451,0.00139615788741753,0.0690487524468347,0.00053308021837025,0.0156341652559634,0.0450984106595809,0.00207051480636005,6.98318702462854e-05,0.0117578956735696
0.190578456255547,0.00142973558513308,0.04892915671764,0.0153350196544863,0.000430736578843418,0.000191327491335124,0.0456860523762488,0.0229739491260082,0.0182729433998958,0.0478785402470852,0.000124611660415514,0.000178657925387095,0.0205787742453149,0.0349654514537743,0.00859025896987014,0.00811794109136394,0.272458376895628,0.0375577877286048,0.0228935119433951,0.202828710654023
0.00725998057412306,0.0666484077249857,0.00482994662497472,2.26139469201513e-05,0.00016424787173221,0.000629755285383031,1.70998663094375e-06,0.00177969657115631,0.0169858735068285,0.0112328506750427,0.0283245501652608,0.13489541409092,0.00216485567232317,0.442171754385392,0.165930910637852,0.0071377719544751,0.00148044576817973,0.106479944414175,0.0015763972545176,0.000282872889127679
0.00300869390873652,6.49875077880349e-06,0.0292389145382064,0.047512314454359,0.000136761203108413,0.0592891749673116,0.00656282999654363,0.00297210931162351,1.49584872762805e-05,0.0139784904925292,0.171667462738261,7.17448336564803e-07,0.494742917034986,0.00898814872589243,0.132895512257193,0.00426610328801332,0.000104927090496255,9.3145265609361e-05,0.0208566230917345,0.00366369694900373
0.0479815233677993,0.0648979383905812,0.00861730639599915,0.000488539402667027,0.0699677642029283,0.111944733086998,0.000450520455734525,2.74051199237962e-06,0.0174760059065942,0.0328835012722543,0.0328183120258065,0.00790577024928553,0.0469019319953681,0.00219597353295708,0.334359000037178,0.0416548466506662,0.095671285553346,2.50135978983751e-05,0.0442614139600884,0.039495879403858
0.0134872602166281,0.00147005402053679,0.0736122121045169,0.00169740359783587,0.180001084241377,0.0807083894344164,0.0030979785632412,0.000125239755024015,0.00674002345711166,0.00267994738357368,0.0136785135311798,0.0088987068199507,0.169751086510986,0.182861382117896,0.041899949077629,0.00928468344161497,9.56582574051028e-07,0.141548682458265,0.0161704198955117,0.0522860267901316
0.0285596863295875,0.0193326992629567,0.194150038913471,0.000164235295448116,0.103743912379911,0.0533541320198316,0.0820963489009522,0.0125592153096981,3.54815440159422e-05,2.35682335801024e-05,0.240602106024968,0.101142832824877,6.38953729319986e-08,0.0530680283819143,0.0386054109698408,0.00217748672454878,0.00987360310504826,0.000156544316627751,0.0601842057744304,0.000170399792919244
0.00399234983576579,8.65399853974656e-05,0.0265610952659407,0.105979891075247,0.0785577166931186,0.00424264600503929,0.0427395784190283,0.0237161342410868,0.0352534745943233,1.64372963268269e-05,0.137382711746943,0.0867030751220338,0.237834553470557,0.00813782874447771,0.00939906680093508,0.0131317460163999,0.0540830968211313,0.131859189486113,0.000172884789309726,0.000149983590825923
2.25466383242061e-08,7.85799371444513e-05,0.120512284827654,0.00494528655826431,0.336989277602176,0.0160480395475964,0.00549091838744543,0.000938369471150673,0.0553954277356259,0.0132464266102771,0.00520585747345357,0.00957274849659622,0.00323500265298874,0.00168053972146974,0.0256753475346276,0.0883942323558543,0.197626346077618,0.000261581377294132,0.108171255031737,0.00653245605438753
0.121550001709901,0.0268118350851825,2.25524182903645e-05,0.000103566196953883,0.00022573691874503,2.51805285289725e-07,0.0272150985506056,0.0166266746356989,0.0238963482428531,0.0145761307094396,0.00391671155481817,3.54463189681512e-05,0.28279934608142,0.000199287738662171,0.00548112312692413,0.0400628927111764,0.000330093038549209,0.0146877357657426,0.377614057226047,0.0438451101647375
0.101614378357273,0.0211730028337492,0.000366955677931282,0.057802646378043,0.000396778953822647,0.0150982908072754,0.00132571479193457,0.0572615013249022,0.08375467783317,0.000514830369635693,0.00900523440485727,0.0209053089724794,1.04723712852758e-06,0.00794146423722112,0.344881506713585,0.00546912836729991,0.179834950834524,0.0076622273342533,0.00071944699567628,0.0842709075752379
0.00911147409573557,0.0248004492578884,0.0359908359449493,1.78694008805157e-05,0.190539485157851,0.0663128464394718,0.00232975402161958,0.118531998956666,0.0341197063117583,0.00199562211218916,0.00010141611744536,0.00171098555421223,0.000145164524232996,0.427557181867722,0.000537828650373746,0.0011199702262204,0.0217105197449607,0.00265548354255769,0.0121454191457113,0.0485659889275542
0.189003410482733,1.95680937702473e-08,0.155482055989256,0.00549626150590132,0.0850333780903379,0.115274897889093,5.2945915744239e-06,0.0059533779692645,0.0489076623269657,0.0335704155508285,0.00195780209324187,0.0832703719618741,0.000468028009251019,0.00142524464965273,0.0518104809935503,0.0668826714413356,0.0173500152448342,0.0157130039124421,0.0857482886231735,0.0366473191065965
4.65251473013887e-05,0.0630062724944245,0.0187518998294134,0.0354703602779378,0.000915092891979371,4.06979165220983e-05,0.089890339438611,0.0142673557588385,0.384910191309237,4.668047202407e-05,0.0267025632190536,0.0221318614827756,0.000635905644737521,0.0215466126715824,5.00476523915068e-06,0.240831530097107,0.0092584894129616,0.00937360149994122,0.056787683810152,0.00538133186016038
0.00738705259218688,0.000737607438169689,0.0605091759315884,9.86885414285541e-05,0.00606283829048717,0.00881822484212802,0.000528488872472608,0.00347656669233751,0.737402959156875,0.000325833325009664,0.0398534159501261,0.0192172411064875,0.000844320085688481,0.0697855342171779,5.51578037566668e-08,0.00680334272768874,0.00131940722328926,0.00589889050841487,0.0264904129814061,0.00443994435923369
0.186803263188771,0.217165702950551,0.0708839999627237,2.64318475384559e-05,0.00289989987060478,9.38855980718453e-05,0.119733302595951,0.143213052862342,0.00153038328142499,2.71277595128181e-06,0.00450583925424185,0.0299846189050954,4.28107277995863e-08,0.0135546571852861,0.134676885028182,0.0479993743290711,0.00138839191566916,7.39214644340718e-06,0.0123927541690173,0.0131374093223363
0.0377362841114533,0.201443729399302,0.459566063789242,0.000329702914882989,0.0516794756761886,7.95116506897233e-05,9.50788742832262e-06,0.0283829949629314,0.0302942103228601,0.000773458232251527,3.85035090173917e-05,0.0416581678099602,0.0435700032155239,0.00562226334583772,8.5404845533983e-06,0.0717023975293201,0.000732097001012307,3.23826381581839e-07,0.0165090781408161,0.00986368619034788
0.112629939398613,6.16939397272932e-07,0.0103827924406774,0.0107403233235393,0.309690454131939,0.00071467409777092,0.00298682067176981,0.0407605573944807,0.00535711616908179,0.00714513014828152,6.66698971254001e-06,0.00757583334813042,0.000418936052498672,0.432683277635014,0.011031560537561,0.00872835511258047,0.00019042834841213,0.0134044632874089,0.00532406211044629,0.0202279918626848
0.000193242212293511,0.0102129931588647,0.311250897916392,0.0312888472651499,0.0247402296856545,0.00240175089157138,0.0269565524798887,0.0849261082300522,0.0283639290964838,0.0103814757066394,0.00786121731281725,0.0664417013565626,0.0736969692599828,0.123063398602447,0.0540990640913446,0.00684572163326605,8.89988957660093e-05,4.4057135219017e-05,0.126827697393139,0.0103151476764656
0.0486323721058771,0.00211557269708734,0.0164818755652038,0.0259628646035299,0.0258294967182261,0.11925561397057,0.134071334251281,0.00564581611201942,0.0556327787347512,0.00414193426448817,0.00876500892191159,0.242172528154636,0.0581629351438884,0.00180862790021336,0.0885661232857332,0.0826002829733519,0.000484111541137019,0.0534425667722549,0.026198474833174,2.96814506661749e-05
0.00980951215861365,0.001763232952783,0.000312509453864857,0.0656737601410408,0.000100726312550305,0.308111717006927,0.00409135710705426,0.133609717557586,0.0829423610113234,0.000207746331245741,0.0544749757859797,0.00132008582163627,0.00032967497430601,0.0229356272626108,0.0793151107411531,0.0121197085815874,1.56460011622468e-05,1.40671012555914e-06,0.000977425384642806,0.221887698703808
0.0292207875625484,0.0109642867311181,0.141731140873998,0.0023334592205209,0.00435452132930263,0.0836915306668479,0.0186362875086475,0.00987342984789059,0.0251619447033841,0.44219038405348,0.000635615502265032,0.00338110380190457,0.012043770986635,0.124566547255649,4.77565359666326e-07,0.0791556636197101,0.00286484204725342,0.000518541520773323,3.24013827799124e-06,0.00867242506443431
0.303003005246764,0.00346966555994431,0.0234713616290561,0.037119715430709,0.129206128788239,0.00606838032142593,0.0566292481507835,0.0740363682388004,0.000516898131050109,0.00598974457073103,0.0164865217242463,0.000117918701573501,0.0109434582301071,0.0192191578717882,0.00435102626076004,4.27802232891047e-07,1.04552414648493e-06,0.274985882390886,0.0190610285828324,0.0153230168439246
0.000266981561100367,0.0028661705103729,0.00929618972327114,0.164832448769748,0.00326014451004982,0.0632099304147483,0.0840718604639349,0.16139887095212,4.6338906744859e-06,8.96861493600882e-05,0.00848552820277457,0.10960047647831,0.00642691342582712,0.000199636569096985,0.201282952948367,4.58572752696533e-07,0.084239189682817,0.00358517860331385,0.00794818707298946,0.0889345614983714
0.106766708378616,0.0663950879079895,1.15043210802245e-06,0.0204298485658999,0.00380916065577755,0.0343975788252575,0.0810865224799316,0.291551173150319,0.00415524791725757,0.0348607857228936,0.0511302469406331,0.0163427275320753,0.0509774691813937,0.00289760948519871,0.10668043154917,0.0108138076355439,9.56269992426522e-08,0.0839659652037661,0.00631004688815039,0.0274283359210192
0.0356105424583204,0.0412199140425415,0.0036064399970113,0.0482053840467098,0.122709869630282,0.0246249381345309,0.0388196704832055,1.72419294451453e-05,0.0012291167473093,0.0624563519927164,0.0820343505990782,0.152104501930432,3.07304262193257e-05,0.00181364532665777,0.213951717464541,0.000447816809603405,0.135728634234277,0.0283440624462479,0.0025859642018592,0.00445910709901182
2.33187140890226e-05,2.58002632617521e-06,0.0365097158479553,0.000175662514591683,0.00169887786005285,0.0497281502455766,0.0563903498974811,0.0075745611354745,5.13162115055291e-05,2.17872224965659e-05,0.546555447116587,0.0993769544302929,2.45039975466992e-06,0.000126700407548672,0.00151089147052119,0.0101293362193329,0.0548765016286579,0.12384215107907,0.000308533761882198,0.0110947138108027
0.000124655113524282,0.0988272971464904,0.000907746692483884,0.00181588959123892,2.63621801550789e-06,0.0486902830037215,0.0173410009406422,0.0352000751783564,0.000117286678836204,6.95844950573486e-07,0.0094853621908062,0.221916275296954,0.163555759805464,0.00109249780527222,0.056044376362544,0.00110159535262773,0.0458336608661061,0.0444528280057192,0.253116424549178,0.000373653357069442
0.0822546625923478,0.0564915502769498,6.71379441876171e-05,1.67419948918494e-06,4.76461915196531e-07,0.0179447072046889,0.130478751232061,0.147549941840668,1.38869435761882e-05,0.0628510813739459,0.0519507111799881,0.000552464021353809,0.329673443019816,0.0389637468017304,0.00355993752836305,0.0258427534709639,0.000867030739880186,0.0277521013098186,0.0113085193380025,0.0118754225202545
0.000452362573775882,0.0419006783419168,0.0240007578866982,0.0177051396496107,3.4940704026201e-05,0.327318529964094,0.121429987210508,0.000676410026439846,0.0019726832405166,0.0308247507668054,0.00442158445752065,0.0207484320617744,0.000383511486309097,6.32971591054171e-08,0.136543139002257,1.57776530176592e-05,1.78320391222916e-05,0.211956712298177,0.0595936818799768,3.02546029353491e-06
1.0289784524936e-08,0.000802662194942153,0.000553279360069091,0.297580135902558,0.00768326797638474,0.00130792844085019,0.00888797348084214,0.246599909277794,0.0288747819259644,0.060981674447343,0.0104956503538028,0.0438087987323053,0.0101925017390331,0.0137875361116081,0.0444410292360302,0.0962602970014692,0.0109011157944455,0.0154874809429974,0.0924753931911309,0.00887857360064545
0.000641194036894238,0.00208486956288635,0.00619419403675228,0.00356385140290211,0.000323278791695641,0.00696294891765691,0.0091516982404473,0.254625939751558,0.0371701827171714,0.227157727218281,0.000467171995171904,0.00162972047358486,0.185309523308086,0.00987252971649931,0.185873593482286,0.0276363472084308,0.00662085541518714,0.0267342352299882,0.00409520120493332,0.0038849372895885
0.0312933732000558,0.00585205973171927,0.00957679578143033,0.00144199800078054,0.0055113292470555,0.00147765785635882,0.0731140174300855,0.384279673003518,0.170629355646019,0.0234632052104939,0.0143019605568711,0.0335334870646356,0.00324638252630816,0.00340228505013654,0.0994181151207533,0.00375138994521489,0.000488079620528283,0.000870937441779429,0.133756280326357,0.000591617239899358
0.0103324452205824,0.0551514578969618,0.0020524351937885,0.00110967926846554,0.0234276262259802,0.000108711858002474,0.00033395823843002,0.000861289144182801,0.00825925529172936,0.0462255489349512,0.0809939010368345,0.0716973369533803,0.00596907605222988,0.00913869704442867,0.33270022394062,6.22423885468572e-06,0.022242002368695,0.239307896381635,0.0861730445089354,0.00390919020131217
7.96200180797114e-05,0.0108032732169433,3.19408414615737e-05,0.0011501468801092,0.00859629279219535,0.0428295351860254,0.0906364173642975,0.264212189888438,3.16881137536408e-05,0.000128045266489264,0.121222634439554,0.0372028167479744,0.121377534220116,0.0434694643328998,0.0742644750187084,0.0783503664435442,0.041509643621147,0.00227693012093016,0.0539228292071412,0.0079041562801919
0.0139794278311193,4.82252944315949e-06,1.3074835235979e-06,0.0195795146954938,3.44613564504939e-07,0.0112192798373849,4.46764588793242e-07,0.0474491303565404,0.00849671689848973,0.00910200767180954,0.140556332011789,0.0374404945221363,0.189727803140901,0.0376286774883934,0.000182309516508693,0.0268363440155114,0.0123419820388427,0.00978069250107289,0.427517440463564,0.0081549256193234
0.164992578559097,0.0966689027727052,5.55130204295948e-07,0.000488173864353279,0.0090020167000052,0.00277529216734074,0.00874124598089257,0.148211030146758,0.021353882277902,0.0162995657304973,0.0432261952108953,0.0113649846748157,0.0465271008220363,0.00107603938536926,0.00278587039513099,0.00788732991451625,0.0192821845028187,0.0273635021123693,3.78842872201181e-05,0.371915665365072
0.00390535634624579,0.101166915178612,0.0829143989596479,0.00507296791007814,0.0643346761719766,0.130282294938559,0.102573960523268,0.00351600521564841,3.97763149623051e-06,0.00383244833674946,0.0134234004278912,8.39516556898507e-09,0.0386093860436834,0.407465755844647,3.84519995254285e-05,0.00103010924145497,0.0215653171478052,0.000544805069709011,0.0196979275357332,2.1837082102914e-05
0.0158265572774606,0.0416136515308818,0.0140328819086717,0.000168463367199186,0.0528985015876916,0.00670209476099667,0.485557627604402,9.04834992808363e-05,0.00264441171446194,0.0299090890137685,0.0582426651704871,0.000147298347067376,0.0219996380285941,0.0312061785441564,0.000565187586482621,0.00198305133012547,0.155737846436464,1.58453944416133e-06,6.51931414395626e-05,0.0806075946109244
0.0965185525658051,0.000891665559471108,0.00762125877955504,0.0503241263805129,0.0403505208433263,0.125025141347493,0.0242475154734319,0.00289909905986878,0.00924445773731816,0.00455667845632868,0.179887776501353,0.0509568841335055,0.0075587439308009,3.30531716137398e-06,0.0154286588310699,0.167912531175472,0.070848616302091,0.0181349582536137,0.124642564988601,0.00294694436321998
0.00528513401684589,0.0156475452178713,0.0213763610719635,0.109112245851507,0.00254454871219681,0.023391401764214,0.222132205278223,0.0007843797600449,0.000113247973000549,0.00288776304318348,0.000353344983030479,0.000738955250358625,0.0027785675665946,0.10244457293513,0.0278460455773979,2.38262810032961e-05,0.240687259342311,0.0141808347305695,0.181423874989571,0.0262478856549843
0.0239901080879074,0.37490642874534,0.00169364096281448,0.0081639617883894,0.0410913562681149,0.113643559033638,0.059939682925137,0.00118962835577335,0.000849833629579982,0.00122168190117095,1.37160068677198e-05,0.0298554832847494,5.37731773153957e-08,0.0170975623991899,0.000654746247404903,0.00299533132196356,0.316832752490131,0.00501802806810331,0.000839634233826972,2.81047672086479e-06
4.64174780642795e-05,0.000360436401303897,0.041254157179836,0.132558119634786,0.0503195067836521,0.0323994080008619,0.0216059361784911,0.0515052947707175,0.00166082523569842,0.00233877545655833,0.0026657386461157,0.329469961702734,0.0222358430428896,0.000294164844860892,2.154234026631e-05,0.0574116668580082,1.68961227821113e-05,0.0798778205425445,0.155725346600813,0.0182321421790173
0.051511981052854,0.26022229612284,0.0282713647114599,0.124993102996906,0.00238835277705805,0.003039263331441,0.00535882854024615,0.00364785462773179,0.00914555334672264,0.0307809353829339,0.00248497465648706,0.000391253234337099,0.000764968174657659,0.0666493048439348,0.0597486339063161,0.270812519358841,0.0328669329955234,0.00413490108696369,0.00173022092338915,0.0410567579293562
0.0130798703027023,0.225835108464532,0.0133644496053699,0.0021397503210686,0.122221417744766,0.000965340615893999,0.00629629077975078,0.16045519355379,0.00335561422593444,0.0772506365293733,0.127344850043437,0.00882919302198753,0.0323059443889793,0.119088880901451,0.000139085974989303,0.00764280113122528,0.0427675033929867,0.0138762996013821,0.0153170168270194,0.00772475257336201
0.00791578423296515,0.00282312145477102,0.487289897757395,0.0488457013064404,0.00268605035281989,0.0292514683967527,0.000675203659656737,0.0600303305067167,0.0024574343340483,9.10304679109114e-11,0.00128005064324889,0.15552599824213,0.0385996115363337,5.40060167100851e-09,0.002245326548455,0.0008176052490704,0.111869269283384,0.0257464379286835,0.021901539801337,3.91632741589644e-05
0.118089139095563,0.0305790595967024,0.000102170113684652,0.0983922588239961,1.64775180604223e-05,0.0994271151502058,0.177604746581659,0.112589272023984,0.0206013608903176,7.50946429210035e-06,0.00029733717582604,0.00393940424550486,0.0197587279029081,0.176101936190637,0.065249842516873,0.0309663203319335,0.0378212246839338,0.00505542341259591,0.000864556946533118,0.00253611733478993
0.108416015046301,0.225632821860919,0.137893059091967,0.00337018786041814,0.0693993003051511,0.0117483181885015,0.00250207910211926,0.0109896606877318,0.00780613277387067,0.000260596630334147,0.0189436108715181,0.0744286505740698,0.0110917959273782,0.0272059315199508,0.0222930943909915,0.00116968724967269,0.130305997855521,6.9981669957607e-05,0.051351743838695,0.0851213345549318
0.0683008473504452,0.000333589498846739,0.0379510087836775,0.414109884242164,8.45149654002469e-05,1.11322391992643e-05,0.00186890546757398,0.00117885897539443,2.09927916155971e-08,0.0028229884450599,0.000103205972290977,0.00557784145044302,1.34542739879816e-05,1.2686744423329e-06,0.229624269023907,0.0254595236393572,0.0369048892233494,0.108861739167532,0.0652203228436789,0.00157173477045799
0.00389634164317829,0.00494969603837229,0.0137993589500146,5.55300013166481e-05,0.0374923307804365,0.0573419956487831,0.016059868334663,0.0834998117571127,0.215422602587653,0.00421487340154418,0.0221718015135994,0.0114387957217261,0.00211751271550922,0.25489277266382,0.220278446683282,0.00165572547438273,0.047826018024346,2.68234398748703e-05,0.00285963109802519,6.35223602118273e-08
1.35424679870569e-05,0.0138136333967927,0.000771182274889538,0.000885468240572847,1.17178676431616e-07,0.0701609491119928,0.0180692796798778,0.0312168116893882,0.20920719428142,0.0443398631863235,0.0859475766082224,2.08683431498351e-05,0.0905054410200441,0.00458967653065331,0.20356014715543,3.42970429264308e-06,6.92072360534062e-05,0.000231234515314262,0.00250352629526764,0.224090851083652
0.265253198464246,0.258399715343523,3.59136238323577e-09,0.00169992854561585,0.000751448562389996,0.0145500674579906,0.00660777056686484,0.246398826403787,0.00654067921381936,9.43293060008403e-05,0.00378454823886139,0.0272422957940585,0.000732882112320159,6.141222917874e-05,0.000614050157567195,0.00546338635873129,0.00163522126944259,0.0228671305520407,0.120010664037392,0.0172924417948079
0.0532759538579955,3.06294774656564e-05,3.1041607277212e-05,0.035857224385922,0.267746355516334,0.101446572598741,0.00371928219502776,0.000303049785033207,3.65817246194983e-05,0.0170472771909973,0.0127312452132663,0.0213114969734617,0.118773573375201,0.000144605147502222,0.0812519022473733,0.106992713683277,0.00214598527452185,0.0692745641698849,0.0341018231384004,0.073778122437698
0.0259254168354778,0.0510802200743597,0.0690752867738809,0.00109723612128607,0.00952491603863164,0.000109811553793676,0.0115419054653908,0.000198437992895192,0.00650743394704243,0.038853871275468,0.221063099976622,0.0022328808066529,0.000124829817523804,0.173822752897486,0.023252644990328,0.0278687078322958,0.0306033395634983,0.228033842113655,0.00569863419989782,0.0733847317238144
0.0535051236468261,0.0219164242522927,0.0174420091196634,0.000368395456890713,0.0456072399187604,0.348833293282759,0.201946158258651,0.000217801467799823,0.0312015670607429,0.146628281133736,0.0192718377130963,0.0709866503328971,1.83804532000344e-05,2.57877448771957e-07,0.000485310730960334,1.90856122008227e-05,0.000566815180694937,0.0086729460438571,0.0313666871022929,0.000945735355228855
0.0457329166374627,7.18719280016716e-05,5.51493368182274e-05,0.127836059525277,0.0091619067869172,0.0301683587888086,0.0261434717479674,0.185607694072924,0.179375829458579,0.0284744398622764,1.06564417148984e-07,0.181081512338416,0.00409635539997023,1.89871014987569e-05,0.125482572320961,0.0245036350101842,4.67086936387675e-08,3.39601565801745e-09,0.022744222249227,0.00944486076558331
0.0330995661776831,0.0997996423539308,0.00010725575889332,0.295979227487546,0.131696037036007,0.134024567474868,0.0374019827869348,0.041041119408739,0.00361142844874232,0.00149350057661309,0.0925393170989022,2.61631035001747e-06,0.0211512036661743,0.0023009328249465,1.60896849488531e-07,0.00214142096257043,0.00279397178757557,3.11384929880902e-05,0.00518431882015485,0.0956005916295316
0.000495934464497519,0.000413844171746132,0.0176584398809424,0.0314317992276277,0.00398827751863088,0.000328365909008257,0.170393012220497,0.000384641264161287,0.140093136910246,0.00088676191353522,0.0674103055488836,0.000394926549529679,0.00219655599365052,0.000190615002198947,0.0329766391335535,0.322731583489494,1.47769167716164e-05,0.197648785019009,0.00552581504771732,0.00483578381829934
0.0786541292311118,8.71554461239418e-05,0.0106723848692182,0.341473154665246,0.00196395465014276,0.000247213175509916,0.12245861795912,0.0291926326809952,0.00239734426686252,0.00570713622588846,0.113278435111796,0.118807109833402,5.4430785821013e-05,3.18719520309823e-05,0.0283192241530546,0.0359379419495936,0.00121732526205841,0.000894755053395735,0.0467863432123909,0.0618188395162368
0.00110959696695442,0.00536246663821866,0.0591504047590198,0.0948654979361589,0.072092082691701,2.49934144073785e-06,0.0834025738975935,0.0401013315585021,9.71932307749014e-11,0.0112738343999627,0.0905447105924116,0.0415753940020183,0.0021037835699057,0.00602455085515135,0.0365708040967927,0.0419188248936894,0.237957423687757,0.000350131415601242,0.00272272067705041,0.172871367922877
0.114015232992906,0.00178361639993929,0.0340241996391081,0.00532141852421324,0.109379882028652,0.00954485135284778,8.63283306741184e-07,2.60207172474014e-05,0.0168538311773112,0.00787747370210619,0.000128953602298215,2.39330556888304e-07,0.0785732292270595,0.546787693167756,2.94645220828415e-06,4.89660578050418e-05,0.0457232314314809,0.0141379059699493,0.00769058434845916,0.00807886059478802
0.00278901148587411,0.0776560624219225,0.0735424993882369,3.51113948114669e-05,0.136591946444439,6.25763423003236e-05,0.0627317083973903,0.000486419718657257,0.0087204390391131,2.57264039012027e-07,0.0146378257589235,0.0574627622825958,0.000909572030881495,0.147710845930838,0.00171926640207182,0.0643112525915888,0.0121812547373033,0.236297262109886,0.00647212401094118,0.0956818022481859
0.0784265926130424,0.00374783382164125,0.0268379177400005,0.00105981056414882,0.00069521993099065,0.000443380670832114,0.00903434498538092,0.0656220913420538,0.00155603672127851,0.0185999287236118,0.163180847447135,0.0281402068674958,0.0210035435836705,0.0126504581143614,0.0023691039887723,0.00354767229160163,0.000163857240200518,0.0216844582228344,0.0229527667279554,0.518283928402993
0.0587870393447858,0.167336608382618,1.53498824349191e-06,0.0579948658408468,0.0125706545008253,4.7504366260216e-07,2.29459769196988e-10,0.000546664159220234,0.00015196244487265,0.224925888057992,0.00690898934083707,0.0902937704948214,0.0286301333711367,0.00405502908906083,0.00962809438920652,3.15076447833884e-05,0.00954429427390371,0.173595232848705,0.154927041850395,7.02137046246359e-05
0.0149707413109895,0.0942222867732824,0.206821096295333,0.113657690284017,0.0371295287702002,0.000201109640400801,0.00598981871236479,0.115879766206186,0.00784302743431137,0.0941689888248045,0.00209925563197671,0.0686944859356143,0.0247453651909857,0.00061571216116718,3.57069538085171e-06,6.50617260372268e-06,0.00288339917753438,0.00142430120057857,0.20123203412055,0.00741131546171938
0.0272729814449477,0.009116373767022,0.0044844217757126,0.115674252792928,0.0738962835691442,0.000143252792605491,7.41657625142234e-07,0.301376013765475,0.0180472099552402,0.052084006769793,0.0110653992813274,0.0431857715742188,1.53287097827774e-09,0.0995144186183132,0.000431339254630622,0.16412920957832,0.0241316522586097,0.0422030131435642,0.00792615353245822,0.00531750293519346
0.0348454220866269,0.00268116428007791,0.291315050918369,0.00255914885597379,0.0692019722109518,0.0183676135540722,2.08662991149252e-05,0.0125726034483004,0.0190109320269269,0.0012335201905466,0.0374938065732319,0.0072704108273566,0.00252613409197007,0.105216781689698,1.31028029014364e-06,1.03807467257572e-06,0.274476914360889,0.0208438446136061,0.000869976150400834,0.0994914894669238
